UserID,ProductID,InteractionCount,AvgRatingGivenToProduct,AvgHelpfulRatio,RecencyDays
A601IGAG8FWGW,B00196U7OI,1,5.0,1.0,1571
A60ATYEZM715O,B000X2CWTM,1,5.0,1.0,783
A60F3HEQ4OSF1,B005CGUTIA,1,5.0,1.0,215
A60N93VTK88RM,B001LDAE4C,1,2.0,0.5,274
A618BKNYH6AQC,B0016PKA1C,1,5.0,1.0,892
A627EC0QXW6H5,B001AHJMWO,1,5.0,1.0,340
A627EC0QXW6H5,B001EPPYME,1,5.0,1.0,340
A62KCY1O252N1,B003KV7V1C,1,5.0,1.0,574
A62UHEAJJE7E,B000ER6YO0,1,5.0,0.5,1277
A63K3AWCORCJF,B000XQ6RLM,1,1.0,1.0,205
A63VK1TB122UD,B001EW5YQS,1,3.0,1.0,227
A64526JPXL4NH,B001LDAE4C,1,4.0,1.0,99
A64OJJG024JJT,B000YSS7EO,1,5.0,1.0,1730
A65DFK1MSAFGA,B0049CKN52,1,1.0,0.3333333333333333,248
A65JUQGWK4WPP,B005DM3N2M,1,5.0,1.0,243
A67CR6YCB462C,B001HTJ49G,1,5.0,1.0,1907
A68TZZXJZG82Y,B001E5E29A,1,5.0,1.0,607
A69DB27Y9L652,B000NY8OVK,1,4.0,1.0,279
A69H2HEJNH50B,B000F4H5FY,1,5.0,1.0,367
A6A2ANBK76EV2,B00622CYVS,1,1.0,0.4,774
A6B92PTV0Z1SU,B002TMV34E,1,5.0,1.0,853
A6BL422N584T,B000F4EU52,1,1.0,1.0,319
A6FIAB28IS79,B001EW5YQS,1,4.0,1.0,288
A6FIAB28IS79,B0031YJ38W,1,5.0,1.0,721
A6FKUBBVC9BL9,B000UZVPKO,1,3.0,1.0,1069
A6FR266LGUHQR,B001IZA22W,1,5.0,1.0,295
A6I1EZIX2J0RB,B002QWP89S,1,1.0,0.42857142857142855,143
A6IC0EZ95IFPW,B002UL6M0E,1,5.0,1.0,407
A6IK4VKBKOD2E,B002DHNJI8,1,4.0,1.0,264
A6IL98GAOECR5,B001FA1L7U,1,5.0,1.0,504
A6INT1B92QWXA,B001RVFDOO,1,1.0,0.3,604
A6JESM8KU1ERO,B003EML8PM,1,5.0,1.0,1148
A6K2FSU4TK9D1,B003LTPY08,1,5.0,1.0,418
A6KL17KKN0A5L,B000EH2QP6,1,5.0,1.0,411
A6KL17KKN0A5L,B000EH2QPQ,1,5.0,1.0,411
A6KL17KKN0A5L,B000LKZ84C,1,5.0,1.0,496
A6KL17KKN0A5L,B002TMV3E4,1,3.0,0.5,264
A6KL17KKN0A5L,B003EML8PM,1,5.0,1.0,463
A6KL17KKN0A5L,B0040PWYVO,1,5.0,1.0,453
A6KU0UDX5K46D,B001EQ4CJO,1,3.0,0.5,1658
A6L6ADVQQIFLL,B00139TT72,1,5.0,0.8235294117647058,1584
A6LAMY7Z10BBJ,B000ER6YO0,1,4.0,1.0,742
A6LAMY7Z10BBJ,B0030VBRIU,2,3.0,1.0,742
A6LHCT7P53RSA,B003QBCUR6,1,5.0,1.0,637
A6LUXI8I8BU6P,B001LG945O,1,4.0,1.0,1218
A6MCGGRCW1PAM,B000QSOP5W,1,4.0,1.0,79
A6MF72NZTR023,B000KFXEYE,1,5.0,1.0,981
A6MZHHMAE1MSC,B000F4H5FY,1,5.0,1.0,605
A6NDFZI8IJSG9,B001BR9B92,1,5.0,1.0,255
A6NQ7Y98TWF5X,B0001M0Z3O,1,5.0,1.0,998
A6O6ZYM0YRMWA,B000E8Y5CM,1,4.0,1.0,1620
A6OLGXCVNLN3,B003OZYUEA,1,5.0,1.0,420
A6ORWDZRBVNIT,B00013EWNM,1,5.0,1.0,2121
A6ORWDZRBVNIT,B003DKY5R8,1,5.0,1.0,837
A6OT2UHMRIXU3,B0016FY6H6,1,3.0,1.0,524
A6QIBV0PCVJJK,B001E5E29A,1,5.0,0.6666666666666666,1651
A6S1FREDK70WQ,B001DW2RGO,1,5.0,0.8571428571428571,705
A6SB8A3A2NWWE,B007TJGZ5E,1,2.0,0.1111111111111111,752
A6SM104267C1C,B001EO653M,1,5.0,1.0,1081
A6TR38N93U6GR,B000PG1D1O,1,5.0,0.9090909090909091,659
A6UFSCD6O8JMT,B000G6RYNE,1,4.0,0.25,1088
A6UFSCD6O8JMT,B0058AMY74,1,4.0,0.25,1088
A6UN2UTFAI7RM,B005HGOIQ4,1,5.0,0.5,186
A6X4YAVFJ5EUO,B00139TT72,1,5.0,1.0,769
A6Y26EUBZ13Y6,B000NPZUBG,1,5.0,1.0,1410
A6YKLUPM4VICA,B0021L8XTG,1,1.0,0.6666666666666666,615
A6YYVARNWPO5G,B000084ETV,1,5.0,1.0,2104
A70YP2MX31YNN,B000BZ6LXO,1,1.0,0.8571428571428571,1422
A72H1W5S6UFMY,B001ELL6O8,1,5.0,1.0,840
A735TH218KQN7,B000YPKODY,1,1.0,1.0,378
A73GE1TR8W1PL,B000FFRU3U,1,4.0,1.0,1985
A74SHV5ZD3RLT,B0007A0AP8,1,5.0,1.0,546
A74SHV5ZD3RLT,B002QWP89S,1,5.0,1.0,920
A74SHV5ZD3RLT,B003AYL9NU,1,5.0,1.0,506
A74ZHK7QFVQ29,B0047E2I5U,1,5.0,1.0,532
A75GRWMT11YHB,B000CMIYWC,1,5.0,0.8,1535
A75Z4TERB8Q7M,B002OFZIV0,1,5.0,0.875,494
A76CBKP9PQXJ3,B000X9NRKS,1,3.0,1.0,218
A777YVRDEG1UI,B002GWMCIS,1,1.0,1.0,349
A788O3EVM2RE6,B001LXYA5Q,1,4.0,1.0,606
A78RYKH6TO0HO,B000LKX1F0,1,5.0,1.0,288
A79BUBL3ZL8DL,B008ZRKZSM,1,3.0,0.5,369
A79DI8EQ856G4,B0000GH6UQ,1,5.0,0.5,1964
A79NRGUDYK51X,B000084ETV,1,5.0,1.0,397
A79RVOOH3DED4,B001LG945O,1,4.0,1.0,1212
A79SJZZ5SGLDW,B00390T5JA,1,1.0,0.8571428571428571,339
A79TFV4BF2018,B002C56OBU,1,5.0,1.0,66
A79WEDY44P50Z,B003H26J5I,1,5.0,1.0,126
A79XDKI3P4VN9,B0015R9BQG,1,5.0,1.0,1706
A79XDKI3P4VN9,B001BDDTB2,1,5.0,1.0,1418
A7B48AJT6IC0A,B0045XE32E,1,5.0,0.3333333333333333,604
A7BN8ZFDGOUFZ,B001BKNB04,1,5.0,1.0,362
A7BS4UCTTZ3RJ,B00032IFCU,1,5.0,1.0,517
A7C7QG6O3ZHXD,B001CWZXIY,1,2.0,1.0,465
A7C8W60CRXOC9,B000SDMFC0,1,4.0,1.0,122
A7D25NQ3MHNNJ,B000F42ECI,1,5.0,1.0,2114
A7ECFI85V6QLV,B001LO501S,1,5.0,0.8571428571428571,978
A7EJERNB7IK3Z,B0078Y6OX8,1,1.0,0.8333333333333334,724
A7EK88GF8N40F,B0034KP00S,1,5.0,1.0,258
A7EK88GF8N40F,B00503DP0O,1,3.0,0.6666666666666666,456
A7EK88GF8N40F,B0051TPWUI,1,5.0,1.0,258
A7EU2BWLLCJY2,B002TMV34E,1,5.0,1.0,838
A7EU2BWLLCJY2,B0045XE32E,1,5.0,0.5,595
A7FFT3N5OLKH4,B0013NUGDE,1,5.0,1.0,1258
A7G9M0IE7LABX,B0047E2I5U,1,5.0,1.0,466
A7GL7Y0RKPZ1T,B000KV61FC,1,5.0,1.0,800
A7GV4W4FH7CPY,B0081XIA1E,1,1.0,1.0,477
A7H19XVU8BGKB,B0035YE9CS,1,5.0,1.0,423
A7H5EH845NTFX,B003WGQHQ0,1,4.0,1.0,719
A7HDR1W1C7U5C,B000XQ6RLM,1,4.0,1.0,359
A7HRFH0JGP9M8,B000E8Y5CC,1,1.0,0.6,773
A7HSMV57ROQP3,B000FBM4FI,1,4.0,1.0,1722
A7I11DZ6BIQVV,B002GWMA08,1,3.0,1.0,257
A7ICHINJY1Q01,B001EQ5IPQ,1,3.0,0.75,216
A7IDZZ0JVH98D,B00061KXUA,1,5.0,1.0,1159
A7INGAHQIWQ1,B000ER6YO0,1,5.0,1.0,510
A7JGEKN140F4S,B001EO7GYY,1,5.0,1.0,2053
A7JJX3KMDZD2F,B002QWP89S,1,5.0,0.5,955
A7JPFFQDZBROF,B000PWTXE2,1,5.0,0.6666666666666666,1870
A7KXJZ8P2FII,B001RVFDOO,1,1.0,1.0,158
A7LL3RRZ6AT0B,B000VYP4EW,1,5.0,1.0,232
A7M67UK16LUQM,B001E5E33A,1,4.0,1.0,1051
A7M7GKN2CFYUS,B005HO0ARM,1,5.0,1.0,135
A7NW49G4NLQ2W,B000KV61FC,1,5.0,1.0,1046
A7O5F9HWPY7TB,B00016UX0K,1,5.0,1.0,723
A7ODYO4WAZJR0,B000NY8OLU,1,5.0,1.0,696
A7OLST5USCDGU,B002BRC562,1,5.0,1.0,1097
A7OMTZ0BWO6Y,B000YSS7EO,1,5.0,1.0,882
A7PRO2V58AVY8,B001TZL6ZS,1,1.0,0.6,1172
A7Q4HDSQ7QFTU,B0001W2W62,1,5.0,1.0,1048
A7QLUVAWPL0J9,B003SE52K8,1,5.0,1.0,385
A7R7MPCH8LOY9,B0030VBRIU,1,5.0,0.6666666666666666,624
A7RFDGVXDYQLJ,B0013NUGDE,1,4.0,1.0,273
A7RTQIYL0DXPS,B000YSS7EO,1,1.0,0.8333333333333334,776
A7T1NIWZHTC4P,B00503DP0O,1,5.0,0.6666666666666666,431
A7T71L008QV8G,B000H27K86,1,5.0,1.0,1311
A7TCUZ9EVNRS0,B004EKO2HE,1,1.0,1.0,406
A7TIWX1I4Y37U,B0015R9BQG,1,1.0,0.5,1304
A7UPJYPAH73NC,B0045XE32E,1,5.0,0.5,577
A7VJYLSBBRU3B,B001E96JYC,1,4.0,1.0,1239
A7VZG9IPNQUO8,B001P737PC,1,4.0,1.0,917
A7WE8ZWEJG34E,B001EO5ZMY,1,4.0,0.6666666666666666,909
A7XPFLQYVPZAT,B0009JI7O8,1,2.0,1.0,193
A7XYLJ9XFDTT9,B002MXSAD2,1,1.0,0.14285714285714285,1126
A7YRO6JIVVG7D,B001E5E20O,1,5.0,1.0,969
A7Z85DZV7Z0OB,B0032RPLSY,1,5.0,1.0,192
A7ZOETMIUD6CW,B004A6F0Z0,1,5.0,1.0,512
A804FIHJ3P9UI,B0037QTLU4,1,5.0,0.3333333333333333,417
A81G529LBP1QS,B000VK2W6O,1,4.0,1.0,1262
A81HMEGGVESJP,B001E5E29A,1,4.0,1.0,1662
A81XIM8XFKWX5,B001E5DZTS,1,5.0,0.875,2115
A82CL6H9NWSJC,B000P41A28,1,5.0,0.75,560
A830NL2LWO3TV,B005HGOIQ4,1,5.0,1.0,140
A84B1KO7074HC,B008ZRKZSM,1,5.0,0.9615384615384616,637
A84NJWFUFNERK,B000GPXRRW,1,5.0,1.0,739
A84O215CIZY6W,B002UQCY88,1,5.0,1.0,706
A852QM1LWYC9U,B001EQ5EJQ,1,5.0,1.0,1137
A853R31RZEA9A,B003VXFK44,1,1.0,0.5,662
A853R31RZEA9A,B006N3IG4K,1,1.0,0.5,662
A85V7EAHDOMA4,B005HB4HGU,1,4.0,1.0,224
A86OQTOY28G4P,B000KV61FC,1,5.0,1.0,1720
A86RUZGD22FDR,B003VXFK44,1,5.0,1.0,601
A86RUZGD22FDR,B006N3IG4K,1,5.0,1.0,601
A870UOUUIDJ3V,B001E5DZTS,1,5.0,1.0,306
A8770BEFALXC5,B0021L8XT6,1,5.0,1.0,1015
A8809DTFH7819,B001LXYA5Q,1,1.0,0.2222222222222222,247
A8889T9Y3AO1X,B001EQ4LEA,1,5.0,0.5,949
A88RXMF44BQSV,B000LKU3GU,1,5.0,1.0,1822
A88USYRFGDUTK,B001PO7FIU,1,5.0,1.0,458
A88WK54WGJ15T,B00141UC9I,1,1.0,0.9612903225806452,1342
A89ZD5XGTS8D4,B000H227BG,1,3.0,0.75,1350
A89ZZKNDFQH23,B001BDDTB2,1,3.0,1.0,1421
A8AJFY7BX21SS,B0007NG568,1,5.0,1.0,558
A8AZ57BAHAZ1L,B0045Z6K50,1,1.0,1.0,109
A8CSZJA8X8IGN,B005HGAVGK,1,1.0,1.0,222
A8DCRQFOQ6PIQ,B001EO61AO,1,5.0,0.5,822
A8E9ZAG5Y5RKH,B0013NUGDE,1,5.0,1.0,778
A8ET1YYYD7QUM,B001E5E29A,1,5.0,1.0,745
A8G1U4E9HPQ5Z,B003TIVBSU,1,5.0,1.0,285
A8GR4PH5NW96V,B000LRKO9E,1,5.0,0.5,295
A8H1UBFF8ULCD,B008ZRKZSM,1,5.0,1.0,319
A8H78LM8E0Y04,B000RHXIGO,1,5.0,1.0,991
A8H7IAFIQ7GT6,B001LXYA5Q,1,4.0,1.0,1288
A8IT0DA46W3I6,B00390T5JA,1,5.0,1.0,197
A8ITT2TI2MI0X,B0089SPDUW,1,5.0,1.0,155
A8IXY66YJPCGF,B003BGK6Q8,1,5.0,1.0,325
A8J6QQIG6J6UB,B001LXYA5Q,1,4.0,0.6666666666666666,1360
A8KGHZMPMRNMY,B005K4Q1VI,1,4.0,0.5,361
A8KJS2P6E5DCB,B004P4TL8E,1,3.0,1.0,520
A8KKVKZU3LK4Y,B000084ETV,1,5.0,1.0,402
A8L8RG07ATZS3,B00008JOL0,1,5.0,1.0,2087
A8LACHZYFJEXH,B000OIWY8Y,1,5.0,1.0,1817
A8M0L2AL8J4SQ,B000PG1D1O,1,4.0,1.0,590
A8M42EXA7NB5L,B003VXFK44,1,4.0,0.9230769230769231,791
A8M42EXA7NB5L,B006N3IG4K,1,4.0,0.9230769230769231,791
A8MZA6YR9UAN9,B0045XE32E,1,5.0,0.4,587
A8P8EK3MPUYY1,B001RVFDOO,1,5.0,0.6666666666666666,568
A8PD91GEQVCBM,B000FK52B2,1,3.0,0.9,1003
A8PP8NPRJSAKO,B0030VBRIU,1,1.0,1.0,173
A8PP8NPRJSAKO,B00622CYVS,1,2.0,1.0,286
A8R79CBK4V7KJ,B00622CYVI,1,1.0,0.4,1190
A8RR8YQL7W6G,B0015R9BQG,1,5.0,0.5,492
A8S4U5GANKWPU,B000EH0RU2,1,5.0,1.0,984
A8SQ6ATC8JFPW,B004A6F0Z0,1,5.0,1.0,536
A8UKBZQPJ6GVK,B000N62EKK,1,5.0,1.0,484
A8VLQLQNSV3JW,B000FDKQCY,1,5.0,1.0,1286
A8VX3EH6Z78Q6,B0025UNW4E,1,5.0,1.0,729
A8W3XL78E85YP,B006JG8ALK,1,3.0,1.0,32
A8WAYVOKYBLO6,B001LGGH40,1,3.0,0.5,1337
A8WKNCN7FUZ3U,B001VNGN0Q,1,5.0,1.0,1093
A8X6MT614GS9B,B001NGASKC,1,5.0,1.0,1140
A8YO5VU779VOL,B001BM6Q0Y,1,5.0,1.0,907
A8YOYZ6BAW7PH,B005HGAVGA,1,1.0,0.5,255
A8ZR83C5IQ1CG,B000HDOOL6,1,5.0,1.0,836
A90WCL051Z3E8,B001GM969M,1,5.0,1.0,510
A913X3CZ55YAA,B001EQ5LT4,1,3.0,1.0,893
A914TQVHI872U,B001E5DWWS,1,5.0,1.0,385
A914TQVHI872U,B001EQ5EJQ,1,5.0,1.0,527
A91A66NLOY9MS,B003LE6PL0,1,1.0,0.3,235
A91F5NPTH5HYZ,B000MXEN7Q,2,1.0,0.75,399
A91JPGSIDEIU,B000255OIG,1,5.0,1.0,1054
A91TB0WX94MHP,B0045XE32E,1,3.0,0.8333333333333334,597
A91YPBRXDEAWX,B002BRC562,1,5.0,1.0,1146
A924TGDY44X4X,B001M0A8XG,1,5.0,1.0,994
A92JIDJABMJKY,B0025ULYKI,1,5.0,0.875,936
A93QRTOBIRIYF,B001EO6FTQ,1,1.0,0.25,894
A94S2UKL5R2F8,B000KV61FC,1,5.0,1.0,640
A94U6J9DNX1FF,B000VSDFRG,1,5.0,1.0,401
A951N1UVRO398,B000E1BLS0,1,3.0,0.5,644
A96ELROLQRPAE,B000KV61FC,1,5.0,1.0,78
A97SZOCQ8XEFL,B000KV61FC,1,4.0,1.0,1706
A97UPBVI4VCBR,B003KLSZGW,1,5.0,0.5,403
A98OT5XRLY4YN,B003WP05BY,1,5.0,0.6666666666666666,446
A994IOCHZBCHO,B0081XIA1E,1,5.0,1.0,76
A9AR5T9OE95WU,B000EIE7GQ,1,2.0,0.6,815
A9BEWTTSNJ671,B000GWHFZA,1,5.0,1.0,407
A9C007711YXK,B003C5NUYI,1,4.0,1.0,270
A9C2OUHUVNQWR,B000084ETV,1,5.0,1.0,321
A9CCWULW1RS46,B0001IOSEA,1,4.0,1.0,1183
A9CJRGLQD9DXH,B00149ZSD0,1,2.0,1.0,437
A9DVM27RICA7G,B001CGTN1I,1,2.0,0.2,449
A9E5JKI7FD30C,B000SSXTAM,1,5.0,1.0,1838
A9E9L159FFMHP,B000LQLV6U,1,3.0,1.0,1543
A9FPQR72SBO3C,B001E5DZTS,1,4.0,1.0,110
A9G3YMAROTB4L,B0001FQVCA,1,5.0,1.0,659
A9GAYJHYXARI2,B001EO7GYY,1,5.0,1.0,2076
A9GIGJUB98JNR,B000UZVPKO,1,5.0,0.8,1322
A9GPCR9WJQCCJ,B001RJ91IK,1,3.0,0.3333333333333333,771
A9GRWS6KP8SMA,B003SE19UK,1,5.0,1.0,677
A9KRT0AKFBCG,B001AW9PTO,1,4.0,1.0,906
A9L09SZVXUPUV,B000KV61FC,1,5.0,1.0,1022
A9L6L5H9BPEBO,B000G6RPMY,1,4.0,1.0,25
A9LPTAHI1WY9J,B000KV61FC,1,1.0,1.0,463
A9N1IKT7B2KQ2,B00139TT72,1,5.0,1.0,1175
A9NFFAZF3LIB2,B00503DP0O,1,4.0,0.6666666666666666,421
A9NXTC0HTPSDO,B000VK2W6O,1,5.0,1.0,1202
A9NXTC0HTPSDO,B0047E2I5U,1,5.0,1.0,590
A9OKYXRTXPGDK,B000E21Z7Q,1,1.0,1.0,776
A9OR6ZSLJ0O8V,B003PFUNU4,1,1.0,0.3333333333333333,609
A9PJISOCHI067,B001FA1KXU,1,5.0,1.0,671
A9PKYI8B9V9VB,B001UFP1QC,2,4.5,0.9642857142857143,1174
A9QJFSNLP5XPJ,B004391DK0,1,5.0,1.0,93
A9QNCVYL8P4KU,B002QWP89S,1,4.0,1.0,751
A9QT2VJ48SJG4,B0041QD39O,1,5.0,1.0,237
A9RTRKZM3IEOY,B0016JJEFG,1,5.0,1.0,811
A9T4HGTPSJ27N,B000VKYKTG,1,2.0,0.5,850
A9TFKOQ57V1QB,B0018CJYPG,1,5.0,1.0,763
A9TX7L1HNM37V,B001LGGH40,1,4.0,1.0,1332
A9UOB492JYO06,B000F4H5FE,1,5.0,1.0,1082
A9X30JBBEMUUD,B001NJJOCW,1,5.0,0.75,602
A9YP5PBYLCXL6,B001CWV4PA,1,5.0,0.75,1332
A9Z5L0JFXKIU2,B001LGGH40,1,3.0,1.0,1332
A9ZU0MAEV0CKA,B000143ZK2,1,5.0,1.0,1485
AA0BGTQHWKSQY,B0009YWMYE,1,5.0,1.0,987
AA1A90F6INNKR,B0001FQVCA,1,5.0,1.0,506
AA1FT4TM1WU1Z,B000E21Z7Q,1,5.0,1.0,2086
AA1JJNJ5VYI97,B0028GY93S,1,5.0,1.0,312
AA1JL2IMV66JV,B000KFXEYE,1,3.0,1.0,216
AA207EXBURF9B,B004JQVASM,1,5.0,1.0,372
AA45XVKU4WFH3,B0078Y6OX8,1,2.0,0.5,646
AA460WUKL3BC6,B004R8J8E0,1,2.0,1.0,330
AA48HBDJNF97K,B001BSBFUO,1,5.0,1.0,502
AA57NCDDPGTKE,B000G1X45G,1,5.0,1.0,706
AA5D2Q1O4ZMG8,B002QWP89S,1,5.0,1.0,288
AA5HS6LQ8XC6G,B004391DK0,1,1.0,0.6410256410256411,737
AA65SG32BT2O0,B0012YEKCW,1,5.0,1.0,912
AA662TU9MTG7,B008ZRKZSM,1,5.0,1.0,331
AA6G9Y6FCQIUW,B001LXYA5Q,1,1.0,0.1111111111111111,385
AA7ATL6OXPB20,B005RF029M,1,5.0,1.0,74
AA7S590A4K4Z2,B001LQTDBE,1,1.0,0.16666666666666666,1128
AAA0TUKS5VBSA,B001BDDTB2,1,5.0,1.0,1352
AAA0TUKS5VBSA,B001LG945O,1,5.0,0.75,1330
AAA6U4L7UL4ON,B001BDDTB2,1,5.0,1.0,992
AAAFYDC5H8IGP,B001EQ5EJQ,1,5.0,1.0,73
AAB5HFYJ0C17W,B001E4Q5WI,1,5.0,0.75,1577
AABKZGDR9KF5W,B00389Q4XW,1,3.0,1.0,327
AABWHOBIHWCB2,B0032RPLSY,1,3.0,1.0,8
AACJX2ZYTQATW,B008ZRKZSM,1,4.0,0.8333333333333334,1104
AACKT3HAWM5AQ,B000Z978SS,1,3.0,0.6666666666666666,311
AAD8HLM1WLFRI,B005M1EKHQ,1,5.0,1.0,65
AAEKTUTCOEATX,B0019QG5CG,1,5.0,0.75,432
AAEN2X0G9EACJ,B001NH40UA,1,5.0,1.0,106
AAEO80OCJKLWL,B008ZRKZSM,1,4.0,1.0,356
AAEZ4J64L833V,B000KV61FC,1,5.0,1.0,1167
AAFJJCS293ZSL,B0009WNQ8C,1,5.0,1.0,1947
AAFRCVB8XENT1,B003VXFK44,1,1.0,0.7777777777777778,631
AAFRCVB8XENT1,B006N3IG4K,1,1.0,0.7777777777777778,631
AAG231B9RSSIN,B007ZI1ZRC,1,4.0,1.0,1652
AAH5PWJWMPKRQ,B000AY9U20,1,2.0,0.5,1172
AAH6I7S7QTK4A,B001O2IX8E,1,2.0,1.0,684
AAHESJ9WZ4SF2,B00449NWW6,1,2.0,0.2,663
AAHJU3Q2XH8RB,B0012YEKCW,1,3.0,0.8,659
AAHM1J1RW5YDY,B000EUJLHE,1,5.0,1.0,330
AAHVQQADD8ACD,B001E5DWWS,1,5.0,0.5,741
AAHWRCMGPJ0BJ,B0013NUGDE,1,5.0,1.0,566
AAJ1IYOUIHWF,B00016UX0K,1,3.0,0.09090909090909091,1250
AAJ2P4353LW3K,B001E5E29A,1,5.0,1.0,925
AAJ361GDDI06D,B008ZRKZSM,1,1.0,0.6111111111111112,888
AAJBGQ91IX2RL,B008ZRKZSM,1,4.0,1.0,334
AAJOCENC0Y33F,B0000CDBRP,1,5.0,1.0,1437
AAKNTZOCUHGRF,B000HALT80,1,5.0,1.0,756
AAKO51858RQVQ,B002HG6Z8Q,1,5.0,1.0,229
AAKOCT2HJRWW0,B002ANCCK6,1,1.0,1.0,601
AAKQTXS4JOUR5,B001LGGH40,1,4.0,1.0,1230
AAM6MU3LPCCHU,B000VK6NDC,1,5.0,0.8571428571428571,1549
AAMJ8WHRHFZ9J,B0030VBRIU,1,5.0,1.0,724
AANAPX006R9HT,B000PWTXE2,1,3.0,1.0,1058
AAO9QAK5TZGAR,B000TRFGGM,1,1.0,0.5,907
AAOGK6FM2H4NL,B003AF2UAK,1,1.0,1.0,249
AAOK8HBI6HYHR,B000E1BLS0,1,5.0,0.6666666666666666,1688
AAPKZ9V41KNKD,B0078Y6OX8,1,2.0,0.5,599
AAPPWNP9FWVWS,B001BDDTB2,1,3.0,0.6,1424
AAQF1FIR68QBY,B000JUK4OS,1,5.0,0.5,1614
AAQM21NOY7CI6,B001RVFDOO,1,3.0,1.0,1184
AAQNPF3Q0LFGX,B000LQLV6U,1,5.0,1.0,587
AAQU226JH3WZS,B000DZKKKC,1,5.0,1.0,1046
AAQX8ULCH57TE,B001BDDTB2,1,5.0,0.5,1503
AASDC50X3QHYX,B0007ZKS00,1,5.0,1.0,1075
AASDC50X3QHYX,B0007ZNW1W,1,5.0,1.0,1075
AASDC50X3QHYX,B0007ZPY2C,1,5.0,1.0,1075
AASKM93JZX6II,B000BF54MS,1,5.0,1.0,1451
AATKSSQJ7KVGW,B001E5E20O,1,5.0,1.0,569
AATO48RRH41PU,B003CB0VAI,1,5.0,0.6666666666666666,558
AAU3TOHIK4552,B0018CJYPG,1,5.0,1.0,460
AAUFOYF14DK7D,B001EO7GAI,1,1.0,0.75,252
AAUI9ZUQ5DSW,B000BYLQW6,1,5.0,1.0,555
AAUN4K2ECSZQD,B000EGZ99M,1,4.0,0.8333333333333334,2121
AAUSYELN25P6L,B000F52NU0,1,4.0,1.0,393
AAUZ4WD54KF55,B000084ETV,1,1.0,0.16666666666666666,480
AAW1F34LB5KY6,B000KV61FC,1,5.0,1.0,1387
AAWEIMAMQ48AT,B001VNP4A6,1,5.0,0.75,786
AAX6FRNBEU9PK,B003QVWGMU,1,5.0,1.0,96
AAXQSP6DYEBEW,B000KV61FC,1,5.0,1.0,549
AAY43PCKCVONT,B000LKZ84C,1,4.0,1.0,486
AAYEMQQIFBA2J,B002HFRYZ0,1,5.0,1.0,1858
AAYS83GKNSFHZ,B000TRFGGM,1,3.0,1.0,84
AAZ084UMH8VZ2,B003YDP5PA,1,5.0,1.0,600
AAZAFAHEXFTJD,B00390T5JA,1,4.0,1.0,319
AB094YABX21WQ,B002AQP516,1,4.0,1.0,538
AB0BXP1IKDBIA,B000ER6YO0,1,1.0,1.0,835
AB0EQA6NXOYZA,B003VXFK44,1,4.0,1.0,730
AB0EQA6NXOYZA,B006N3IG4K,1,4.0,1.0,730
AB11ULJD4VG2T,B003LTPY08,1,5.0,1.0,817
AB1RAOEL2N9MU,B002GWHAXK,1,5.0,1.0,487
AB2IEWANZKPQL,B0002XIAXE,1,1.0,0.3333333333333333,569
AB3848M6SEHWI,B003159ETE,1,5.0,1.0,911
AB3XA77HNBKV7,B0013NUGDE,1,5.0,1.0,279
AB40WVSRCYLNJ,B001872UAW,1,5.0,1.0,869
AB4SFDDO5DT8P,B0015R9BQG,1,5.0,0.9848484848484849,1836
AB5EJ0094R8N9,B002MXSAD2,1,5.0,1.0,900
AB5EW4QGOBAW2,B003SBPZB2,1,1.0,0.3,644
AB5HZ2U0D0JC,B0001W2W62,1,5.0,1.0,1781
AB5M1G8ZRP9XJ,B00390T5JA,1,2.0,1.0,303
AB5SCMK2F2NTX,B002Q7AR3U,1,2.0,0.8333333333333334,597
AB5UZ4BGCNW02,B000G0EP78,1,5.0,1.0,1815
AB5VA31O4NSP3,B001CD1VI4,1,5.0,1.0,1131
AB6UZP69F7B5I,B000Z978SS,1,4.0,1.0,287
AB6Z589TT2BRZ,B002MXSAD2,1,5.0,1.0,752
AB7E8UNSVS7TL,B0017128OM,1,5.0,1.0,1134
AB9A19YPSGQ1N,B001BSBFUO,1,5.0,1.0,841
AB9KFCJJD1OBI,B00153SSZU,1,5.0,1.0,892
AB9QMO4NL0FSV,B002GWH5OY,1,1.0,1.0,739
ABAQ9SKKJ8Y67,B0015R9BQG,1,2.0,0.5,139
ABAQFEM3TZ22V,B000MGSJ5A,1,4.0,0.75,309
ABAQQJUP40VQX,B0013NUGDE,1,4.0,1.0,1222
ABAVG0NYJ4P5S,B000084ETV,1,1.0,0.42857142857142855,1195
ABBGK4ICNSURL,B0045Z6K50,1,5.0,1.0,488
ABBRZO2SL4U7Y,B008ZRKZSM,1,5.0,1.0,435
ABBY80MGF3C55,B005DVVB9K,1,5.0,0.5,338
ABC68JUCPTVOE,B002TMV3E4,1,4.0,0.3333333333333333,792
ABC68JUCPTVOE,B00503DP0O,1,5.0,1.0,457
ABC6C9U3A4H15,B0047E2I5U,1,5.0,1.0,909
ABCH3V9O9QEPF,B000KJRF40,1,4.0,1.0,1394
ABCPXWIXY5KLM,B00141UC9I,1,2.0,1.0,142
ABCPZW61Y10N2,B0040PWYVO,1,5.0,1.0,96
ABCXJIXC6Q6EB,B000G6RYNE,1,5.0,0.75,1814
ABCXJIXC6Q6EB,B0058AMY74,1,5.0,0.75,1814
ABDCYK04CL6O4,B000YPKODY,1,3.0,1.0,313
